Year,Paraguay,Bolivia,Venezuela,Ecuador,Peru,Chile,Colombia,Argentina,Dominican Republic,Greenland,Antigua and Barbuda,Barbados,Jamaica,Puerto Rico,Trinidad and Tobago,"Virgin Islands, U.S.",Costa Rica,Honduras,Panama,Cuba,Guatemala,Nicaragua,Mexico,Canada,United States,New Zealand,Australia,Montenegro,Malta,"Macedonia, the former Yugoslav Republic of",Estonia,Slovenia,"Moldova, Republic of",Denmark,Iceland,Latvia,Norway,Sweden,Austria,Lithuania,Croatia,Portugal,Bosnia and Herzegovina,Serbia,Switzerland,Albania,Belarus,Belgium,Ireland,Greece,Czech Republic,Finland,Netherlands,Bulgaria,Hungary,Slovakia,Ukraine,Italy,Romania,Poland,Spain,United Kingdom,Germany,France,Russia,Macao,Qatar,Georgia,Hong Kong,Cyprus,Kuwait,Mongolia,Yemen,Bahrain,Israel,United Arab Emirates,Oman,Armenia,Syria,Azerbaijan,Jordan,South Korea,Iraq,Vietnam,China,Taiwan,Iran,Japan,Indonesia,Turkey,India,Central African Republic,Chad,Congo,Cameroon,Angola,Congo,South Africa
1766,1,2,1,3,4,3,4,1,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,1,9,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,14,0,2,25,2,19,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,1,2,1,3,4,3,4,1,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,1,9,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,14,0,2,25,2,19,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1768,1,2,1,3,4,3,4,1,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,1,9,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,14,0,2,25,2,19,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769,1,2,1,3,4,3,4,1,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,1,10,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,14,0,2,25,2,19,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770,1,2,1,3,4,3,4,1,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,1,11,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,14,0,2,25,2,19,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771,1,2,1,3,4,3,4,1,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,1,11,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,14,0,2,25,2,20,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1772,1,2,1,3,4,3,4,1,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,1,11,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,15,0,2,25,2,20,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773,1,2,1,3,4,3,4,1,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,1,11,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,15,0,2,25,2,20,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1774,1,2,1,3,4,3,4,1,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,1,11,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,15,0,2,25,2,20,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1775,1,2,1,3,4,3,4,1,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,1,11,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,15,0,2,25,2,20,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1776,1,2,1,3,4,3,4,1,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,1,11,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,15,0,2,25,2,20,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1777,1,2,1,3,4,3,4,1,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,1,11,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,1,3,1,15,0,2,25,2,21,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1778,1,2,1,3,4,3,4,2,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,1,11,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,1,3,1,15,0,2,25,2,21,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1779,1,2,1,3,4,3,4,2,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,1,11,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,1,3,1,15,0,2,25,2,21,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1780,1,2,1,3,4,3,4,2,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,1,11,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,1,3,1,15,0,2,25,2,21,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1781,1,2,1,3,4,3,4,2,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,1,11,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,1,3,1,15,0,2,25,2,22,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1782,1,2,1,3,4,3,4,2,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,1,11,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,1,3,1,15,0,2,25,2,22,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1783,1,2,1,3,4,3,4,2,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,1,11,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,1,3,1,15,0,2,25,2,22,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1784,1,2,1,3,4,3,4,2,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,1,11,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,1,3,1,15,0,2,25,2,22,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1785,1,2,1,3,4,3,4,2,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,2,12,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,1,3,1,15,0,2,25,2,22,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1786,1,2,1,3,4,3,4,2,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,2,12,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,1,3,1,15,0,2,25,2,22,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1787,1,2,1,3,4,3,4,2,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,2,13,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,1,3,1,15,0,2,25,2,22,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1788,1,2,1,3,4,3,4,2,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,2,13,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,1,3,1,15,0,2,25,2,22,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1789,1,2,1,3,4,3,4,2,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,3,14,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,1,3,1,15,0,2,25,2,22,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1790,1,2,1,3,4,3,4,2,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,3,14,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,1,3,1,15,0,2,25,2,22,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1791,1,2,1,3,4,3,4,2,2,0,0,0,0,0,0,0,0,0,1,2,1,0,4,3,15,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,1,3,1,15,0,2,25,2,22,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1792,1,2,1,3,4,3,4,2,2,0,0,0,0,0,0,0,0,0,1,2,1,0,5,3,15,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,1,3,1,15,0,2,25,2,22,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1793,1,2,1,3,4,3,4,2,2,0,0,0,0,0,0,0,0,0,1,2,1,0,5,3,15,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,1,3,1,15,0,2,25,2,22,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1794,1,2,1,3,4,3,4,2,2,0,0,0,0,0,0,0,0,0,1,2,1,0,5,3,16,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,1,3,1,15,0,2,25,2,22,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1795,1,2,1,3,4,3,4,2,2,0,0,0,0,0,0,0,0,0,1,2,1,0,5,3,17,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,1,3,1,15,0,2,25,2,22,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1796,1,2,1,3,4,3,4,2,2,0,0,0,0,0,0,0,0,0,1,2,1,0,5,3,17,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,1,3,1,15,0,2,25,3,22,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1797,1,2,1,3,4,3,4,2,2,0,0,0,0,0,0,0,0,0,1,2,1,0,5,3,17,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,1,3,1,15,0,2,25,3,22,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1798,1,2,1,3,4,3,4,2,2,0,0,0,0,0,0,0,0,0,1,2,1,0,5,3,18,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,1,3,1,15,0,2,25,3,22,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1799,1,2,1,3,4,3,4,2,2,0,0,0,0,0,0,0,0,0,1,2,1,0,5,3,18,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,1,3,1,15,0,2,25,3,22,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1800,1,2,1,3,4,3,4,2,2,0,0,0,0,0,0,0,0,0,1,2,1,0,5,3,18,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,1,3,1,15,0,2,25,3,22,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1801,1,2,1,3,4,3,4,2,2,0,0,0,0,0,0,0,0,0,1,2,1,0,5,3,19,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,1,3,1,15,0,2,25,3,22,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1802,1,2,1,3,4,3,4,2,2,0,0,0,0,0,0,0,0,0,1,2,1,0,5,4,19,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,1,3,1,15,0,2,25,3,22,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1803,1,2,1,3,4,3,5,2,2,0,0,0,0,0,0,0,0,0,1,2,1,0,5,4,19,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,1,3,1,15,0,2,25,3,23,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1804,1,2,1,3,4,3,5,2,2,0,0,0,0,0,0,0,0,0,1,2,1,0,5,4,20,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,1,3,2,15,0,2,25,3,23,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1805,1,2,1,3,4,3,5,2,2,0,0,0,0,0,0,0,0,0,1,2,1,0,5,4,20,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,1,3,2,15,0,2,25,3,23,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1806,1,2,2,3,4,3,5,2,2,0,0,0,0,0,0,0,0,0,1,2,1,0,5,4,20,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,1,3,2,15,0,2,25,3,23,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1807,1,2,2,3,4,3,5,2,2,0,0,0,0,0,0,0,0,0,1,2,1,0,5,4,21,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,1,3,2,15,0,2,25,3,23,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1808,1,2,2,3,4,3,5,2,2,0,0,0,0,0,0,0,0,0,1,2,1,0,5,4,21,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,1,2,0,0,0,1,0,2,1,6,0,1,3,2,15,0,2,25,3,23,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1809,1,2,2,3,4,3,5,2,2,0,0,0,0,0,0,0,0,0,1,2,1,0,5,4,22,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,1,0,1,2,0,0,0,1,0,2,1,6,0,1,3,2,15,0,3,25,3,23,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1810,1,2,2,3,4,3,5,2,2,0,0,0,0,0,0,0,0,0,1,2,1,0,5,4,22,0,0,0,2,0,1,1,0,0,0,0,0,1,3,1,0,1,0,1,2,0,0,0,1,0,2,1,6,0,1,3,2,15,0,3,25,3,24,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1811,1,2,2,3,4,3,5,2,2,0,0,0,0,0,0,0,0,0,1,2,1,0,5,4,22,0,0,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,2,0,0,0,1,0,2,1,6,0,1,3,2,15,0,3,25,3,24,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1812,1,2,2,3,4,3,5,2,2,0,0,0,0,0,0,0,0,0,1,2,1,1,5,4,22,0,0,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,2,0,0,0,1,0,2,1,6,0,1,3,2,15,0,3,25,3,24,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1813,1,2,2,3,4,3,5,2,2,0,0,0,0,0,0,0,0,0,1,2,1,1,5,4,22,0,0,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,2,0,0,0,1,0,2,1,6,0,1,3,2,15,0,3,25,3,24,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1814,1,2,2,3,4,3,5,2,2,0,0,0,0,0,0,0,0,0,1,2,1,1,5,4,22,0,0,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,2,0,0,0,1,0,2,1,6,0,1,3,2,15,0,3,25,3,24,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1815,1,2,2,3,4,3,5,2,2,0,0,0,0,0,0,0,0,0,1,2,1,1,5,4,22,0,0,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,2,0,0,0,1,0,2,1,6,0,1,3,2,15,0,3,25,3,24,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1816,1,2,2,3,4,3,5,2,2,0,0,0,0,0,0,0,0,0,1,2,1,1,5,4,23,0,0,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,2,0,0,2,1,0,2,1,6,0,1,3,2,15,0,5,25,3,24,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1817,1,2,2,3,4,3,5,2,2,0,0,0,0,0,0,0,0,0,1,2,1,1,5,4,24,0,0,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,2,0,0,2,1,0,2,1,6,0,1,3,2,15,0,5,25,3,24,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1818,1,2,2,3,4,3,5,2,2,0,0,0,0,0,0,0,0,0,1,2,1,1,5,6,24,0,0,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,2,0,0,2,1,0,2,1,6,0,1,3,2,15,0,5,25,3,25,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1819,1,2,2,3,4,3,5,2,2,0,0,0,0,0,0,0,0,0,1,2,1,1,5,6,26,0,0,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,2,0,0,2,1,0,2,1,6,0,1,3,2,15,0,5,25,3,25,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1820,1,2,2,3,4,3,5,2,2,0,0,0,0,0,0,0,0,0,1,2,1,1,5,6,27,0,0,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,2,0,0,2,1,0,2,1,6,0,1,3,2,15,0,5,25,3,25,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1821,1,2,2,3,4,3,5,3,2,0,0,0,0,0,0,0,0,0,1,2,1,1,5,7,27,0,0,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,2,0,0,2,1,0,2,1,6,0,1,3,2,15,0,5,25,3,25,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1822,1,2,2,3,4,3,5,3,2,0,0,0,0,0,0,0,0,0,1,2,1,1,5,7,28,0,0,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,2,0,0,2,1,0,2,1,6,0,1,3,2,15,0,5,25,4,25,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1823,1,2,2,3,4,3,5,3,2,0,0,0,0,0,0,0,0,0,1,2,1,1,5,7,28,0,0,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,2,0,0,2,1,1,2,1,6,0,1,3,2,15,0,5,25,4,25,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1824,1,2,2,3,4,3,5,3,2,0,0,0,0,0,0,0,0,0,1,2,1,1,5,7,29,0,0,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,2,0,0,2,1,1,2,1,6,0,1,3,2,15,0,5,25,4,25,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1825,1,2,2,3,4,3,5,3,2,0,0,0,0,0,0,0,0,0,1,2,1,1,5,7,29,0,0,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,2,0,0,2,1,1,2,1,6,0,1,3,2,15,0,5,25,4,25,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1826,1,2,2,3,4,3,5,3,2,0,0,0,0,0,0,0,0,0,1,2,1,1,5,7,30,0,0,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,2,0,0,2,1,1,2,1,6,0,1,3,2,15,0,6,25,4,26,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1827,1,2,2,3,4,3,7,3,2,0,0,0,0,0,0,0,0,0,1,2,1,1,6,8,30,0,0,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,2,0,0,2,1,1,2,1,6,0,1,3,2,15,0,6,25,4,26,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1828,1,2,2,3,4,3,7,3,2,0,0,0,0,0,0,0,0,0,1,2,1,1,6,8,32,0,0,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,2,0,0,2,1,1,2,1,6,0,1,3,2,15,0,6,25,4,26,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1829,1,2,2,3,4,3,7,3,2,0,0,0,0,0,0,0,0,0,1,2,1,1,6,8,32,0,0,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,2,0,0,2,1,1,2,1,6,0,1,3,2,15,0,6,25,4,26,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1830,1,2,2,3,4,3,7,3,2,0,0,0,0,0,0,0,0,0,1,2,1,1,6,8,33,0,0,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,2,0,0,2,1,1,2,1,6,0,1,3,2,15,0,6,25,4,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1831,1,2,2,3,4,3,7,3,2,0,0,0,0,0,0,0,0,0,1,2,1,1,6,8,34,0,0,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,2,0,0,2,1,1,2,1,6,0,1,3,2,15,0,6,25,4,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1832,1,2,2,3,4,3,7,3,2,0,0,0,0,0,0,0,0,0,1,2,1,1,6,8,34,0,0,0,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,1,2,0,0,2,1,1,2,1,6,0,1,3,2,15,0,6,25,5,26,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
